"categoria","centroide_lat","centroide_lon","departamento_id","departamento_nombre","fuente","id","localidad_censal_id","localidad_censal_nombre","municipio_id","municipio_nombre","nombre","provincia_id","provincia_nombre"
"Sitio edificado",-25.0979232788086,-65.3634033203125,"66042","Chicoana","IGN","66042000114","","","660098","El Carril","SAN SIMON","66","Salta"
"Sitio edificado",-25.1636653331187,-65.461098472656,"66042","Chicoana","GPS-EDUCACION","66042000115","","","660091","Chicoana","SANTA ANA","66","Salta"
"Sitio edificado",-25.1150341033936,-65.7359390258789,"66042","Chicoana","IGN","66042000122","","","660091","Chicoana","SUNCHAL","66","Salta"
"Sitio edificado",-25.1234388,-65.53105147,"66042","Chicoana","GPS-EDUCACION","66042000129","","","660091","Chicoana","VILLA FANNY","66","Salta"
"Componente de localidad compuesta",-25.1512347050013,-65.4426106862489,"66042","Chicoana","INDEC","66042003000","66042003","Barrio Finca La Maroma","660091","Chicoana","LA MAROMA","66","Salta"
"Localidad simple",-25.0825653440585,-65.5369944152078,"66042","Chicoana","INDEC","66042005000","66042005","Barrio La Rotonda","660091","Chicoana","BARRIO LA ROTONDA","66","Salta"
"Localidad simple",-25.0370260259242,-65.5726459572587,"66042","Chicoana","INDEC","66042007000","66042007","Barrio Santa Teresita","660091","Chicoana","BARRIO SANTA TERESITA","66","Salta"
"Localidad simple",-25.1056023710125,-65.5368903535961,"66042","Chicoana","INDEC","66042010000","66042010","Chicoana","660091","Chicoana","CHICOANA","66","Salta"
"Localidad simple",-25.0768547028405,-65.4938473919709,"66042","Chicoana","INDEC","66042020000","66042020","El Carril","660098","El Carril","EL CARRIL","66","Salta"
"Sitio edificado",-24.7587623596191,-64.9939422607422,"66049","General Güemes","IGN","66049000001","","","660119","General Güemes","AGUA BLANCA","66","Salta"
"Sitio edificado",-24.6919400000056,-65.13714,"66049","General Güemes","GPS-EDUCACION","66049000015","","","660105","Campo Santo","BETANIA","66","Salta"
"Sitio edificado",-24.7930300000056,-65.03024,"66049","General Güemes","GPS-EDUCACION","66049000017","","","660105","Campo Santo","CABEZA DE BUEY","66","Salta"
"Sitio edificado",-24.6565914533197,-64.9891560337553,"66049","General Güemes","APROXIMADA-EDUCACION","66049000034","","","660119","General Güemes","EL ALGARROBAL","66","Salta"
"Sitio edificado",-24.5611463437954,-65.1847166431602,"66049","General Güemes","GPS-EDUCACION","66049000041","","","660112","El Bordo","EL CEIBAL","66","Salta"
"Sitio edificado",-24.6300900000056,-65.09369,"66049","General Güemes","GPS-EDUCACION","66049000049","","","660112","El Bordo","EL PRADO","66","Salta"
"Sitio edificado",-24.58077804,-65.02158439,"66049","General Güemes","GPS-EDUCACION","66049000052","","","660119","General Güemes","EL SALADILLO","66","Salta"
"Sitio edificado",-24.5967788696289,-65.1732788085938,"66049","General Güemes","IGN","66049000053","","","660112","El Bordo","EL SAUCE","66","Salta"
"Sitio edificado",-24.7076968420996,-64.9622735834053,"66049","General Güemes","GPS-EDUCACION","66049000055","","","660119","General Güemes","EL ZAPALLAR","66","Salta"
"Sitio edificado",-24.7251796722412,-64.8113632202148,"66049","General Güemes","IGN","66049000085","","","660119","General Güemes","LA CUEVA","66","Salta"
"Sitio edificado",-24.7535095214872,-65.1953125,"66049","General Güemes","APROXIMADA-EDUCACION","66049000098","","","660105","Campo Santo","LA RAMADA","66","Salta"
"Sitio edificado",-24.8918480589336,-64.8448633956204,"66049","General Güemes","GPS-EDUCACION","66049000100","","","660119","General Güemes","LA TRAMPA (FINCA)","66","Salta"
"Sitio edificado",-24.9304485321045,-64.9254913330078,"66049","General Güemes","IGN","66049000104","","","660119","General Güemes","LAS HORQUETAS","66","Salta"
"Sitio edificado",-24.8241825103788,-65.0168228149414,"66049","General Güemes","APROXIMADA-EDUCACION","66049000111","","","660119","General Güemes","LOS CORRALES","66","Salta"
"Sitio edificado",-24.8201599121094,-64.9360656738281,"66049","General Güemes","IGN","66049000113","","","660119","General Güemes","LOS NOGALES","66","Salta"
"Sitio edificado",-24.55378446,-65.10780492,"66049","General Güemes","GPS-EDUCACION","66049000114","","","660112","El Bordo","LOS NOQUES","66","Salta"
"Sitio edificado",-24.5995500000056,-64.9381299999999,"66049","General Güemes","GPS-EDUCACION","66049000116","","","660119","General Güemes","MADRE VIEJA","66","Salta"
"Sitio edificado",-24.6198241671288,-64.9789129614774,"66049","General Güemes","GPS-EDUCACION","66049000123","","","660119","General Güemes","OJO DE AGUA","66","Salta"
"Sitio edificado",-24.8998111609251,-64.9738957667749,"66049","General Güemes","GPS-EDUCACION","66049000125","","","660119","General Güemes","PALOMITAS","66","Salta"
"Sitio edificado",-24.7142219543457,-64.9631576538086,"66049","General Güemes","IGN","66049000140","","","660119","General Güemes","PUESTO VIEJO","66","Salta"
"Sitio edificado",-24.6609439849854,-64.9696578979492,"66049","General Güemes","IGN","66049000159","","","660119","General Güemes","SANTA RITA","66","Salta"
"Sitio edificado",-24.5959140335206,-64.7658398265823,"66049","General Güemes","GPS-EDUCACION","66049000169","","","660119","General Güemes","YAQUIASME","66","Salta"
"Localidad simple",-24.6839924533229,-65.102855681603,"66049","General Güemes","INDEC","66049010000","66049010","Campo Santo","660105","Campo Santo","CAMPO SANTO","66","Salta"
"Localidad simple",-24.7414709076566,-65.0839324652619,"66049","General Güemes","INDEC","66049020000","66049020","Cobos","660105","Campo Santo","COBOS","66","Salta"
"Localidad simple",-24.6610743291372,-65.1054298866391,"66049","General Güemes","INDEC","66049030000","66049030","El Bordo","660112","El Bordo","EL BORDO","66","Salta"
"Localidad simple",-24.6684436198384,-65.0493527755239,"66049","General Güemes","INDEC","66049040000","66049040","General Güemes","660119","General Güemes","GENERAL GUEMES","66","Salta"
"Sitio edificado",-22.1645998183,-63.9088426004,"66056","General José de San Martín","GPS-EDUCACION","66056000001","","","660126","Aguaray","ACAMBUCO","66","Salta"
"Sitio edificado",-23.4084320068359,-63.29833984375,"66056","General José de San Martín","IGN","66056000002","","","660133","Embarcación","AGUA BLANCA","66","Salta"
"Sitio edificado",-23.277658462527,-63.3656845092735,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000003","","","660133","Embarcación","AGUA LINDA","66","Salta"
"Sitio edificado",-22.5153500000051,-63.3522599999926,"66056","General José de San Martín","GPS-EDUCACION","66056000017","","","660161","Tartagal","BOBADAL","66","Salta"
"Sitio edificado",-23.0512218475368,-63.4662055969209,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000027","","","660140","General Ballivián","CAMPO EL TIGRE","66","Salta"
"Sitio edificado",-22.0401964603,-63.9476946807,"66056","General José de San Martín","GPS-EDUCACION","66056000030","","","660126","Aguaray","CAMPO LARGO","66","Salta"
"Sitio edificado",-23.0416622161865,-63.3083190917969,"66056","General José de San Martín","IGN","66056000031","","","660140","General Ballivián","CAMPO LIBRE","66","Salta"
"Sitio edificado",-22.1020900000054,-63.7332699999975,"66056","General José de San Martín","GPS-EDUCACION","66056000051","","","660126","Aguaray","DIQUE ITIYURO","66","Salta"
"Sitio edificado",-22.191269602,-63.6370881596,"66056","General José de San Martín","GPS-EDUCACION","66056000057","","","660154","Profesor Salvador Mazza","EL ALGARROBAL","66","Salta"
"Sitio edificado",-22.8845520019531,-63.2445487976074,"66056","General José de San Martín","IGN","66056000061","","","660140","General Ballivián","EL BREAL","66","Salta"
"Sitio edificado",-22.8988704681396,-63.4324188232422,"66056","General José de San Martín","IGN","66056000064","","","660140","General Ballivián","EL CAMPAMENTO","66","Salta"
"Sitio edificado",-23.1722297668485,-64.047729492187,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000065","","","660133","Embarcación","EL CARMEN","66","Salta"
"Sitio edificado",-22.83764603,-63.6745082,"66056","General José de San Martín","GPS-EDUCACION","66056000067","","","660140","General Ballivián","EL CASTIGADO","66","Salta"
"Sitio edificado",-22.3309898376465,-63.638744354248,"66056","General José de San Martín","IGN","66056000068","","","660126","Aguaray","EL CHILCAR","66","Salta"
"Sitio edificado",-23.151464462283,-63.5231056213354,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000069","","","660133","Embarcación","EL CHIVIL","66","Salta"
"Sitio edificado",-22.0258100000053,-63.6905899999972,"66056","General José de San Martín","GPS-EDUCACION","66056000071","","","660154","Profesor Salvador Mazza","EL CHORRO","66","Salta"
"Sitio edificado",-22.6062622070312,-63.3943138122559,"66056","General José de San Martín","IGN","66056000074","","","660161","Tartagal","EL DESIERTO","66","Salta"
"Sitio edificado",-22.7028675079346,-63.5033416748047,"66056","General José de San Martín","IGN","66056000075","","","660161","Tartagal","EL ESCONDIDO","66","Salta"
"Sitio edificado",-23.3453769683865,-63.5857734680154,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000077","","","660133","Embarcación","EL ESPINILLO","66","Salta"
"Sitio edificado",-23.174179077151,-63.3045730590776,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000082","","","660133","Embarcación","EL MELONAR","66","Salta"
"Sitio edificado",-22.0341205596924,-63.8033332824707,"66056","General José de San Martín","IGN","66056000085","","","660154","Profesor Salvador Mazza","EL OCULTO","66","Salta"
"Sitio edificado",-22.0252056121826,-63.5392608642578,"66056","General José de San Martín","IGN","66056000086","","","660126","Aguaray","EL PAJEAL","66","Salta"
"Sitio edificado",-22.94614901,-63.28542805,"66056","General José de San Martín","GPS-EDUCACION","66056000090","","","660140","General Ballivián","EL PESCADITO","66","Salta"
"Sitio edificado",-23.1589584350614,-63.9133834838859,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000094","","","660133","Embarcación","EL QUEMADO","66","Salta"
"Sitio edificado",-22.9241714477539,-63.4204368591309,"66056","General José de San Martín","IGN","66056000095","","","660140","General Ballivián","EL RETIRO","66","Salta"
"Sitio edificado",-23.4320583343533,-63.5281867980931,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000096","","","660133","Embarcación","EL SAUCE","66","Salta"
"Sitio edificado",-22.4685800000051,-63.3970999999935,"66056","General José de San Martín","GPS-EDUCACION","66056000097","","","660161","Tartagal","EL SAUZAL","66","Salta"
"Sitio edificado",-23.3195819854764,-63.6254844665508,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000101","","","660133","Embarcación","EL SURI","66","Salta"
"Sitio edificado",-23.2999725341824,-63.5277938842748,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000104","","","660133","Embarcación","EL TAJAMAR","66","Salta"
"Sitio edificado",-23.0396900177027,-63.2252693176217,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000107","","","660140","General Ballivián","EL TENIENTE","66","Salta"
"Sitio edificado",-22.72022973,-63.13280684,"66056","General José de San Martín","GPS-EDUCACION","66056000109","","","660140","General Ballivián","EL TRASLADO","66","Salta"
"Sitio edificado",-22.3653436098495,-64.105525713246,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000110","","","660147","General Mosconi","EL TREMENTINAL","66","Salta"
"Sitio edificado",-23.019035339358,-63.3568229675255,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000148","","","660140","General Ballivián","LA BOLSA","66","Salta"
"Sitio edificado",-22.9221477508545,-63.2188491821289,"66056","General José de San Martín","IGN","66056000155","","","660140","General Ballivián","LA CURTIEMBRE","66","Salta"
"Sitio edificado",-23.34265678,-63.61074639,"66056","General José de San Martín","GPS-EDUCACION","66056000156","","","660133","Embarcación","LA EMBOSCADA","66","Salta"
"Sitio edificado",-23.2808704376246,-63.3322868347126,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000158","","","660133","Embarcación","LA FLORIDA","66","Salta"
"Sitio edificado",-23.0951843261745,-63.4772834777803,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000159","","","660133","Embarcación","LA FORTUNA","66","Salta"
"Sitio edificado",-23.2425556182888,-63.5410995483374,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000160","","","660133","Embarcación","LA GRANADA","66","Salta"
"Sitio edificado",-23.2752971649198,-63.8258056640614,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000162","","","660133","Embarcación","LA ISLA","66","Salta"
"Sitio edificado",-23.1865520477321,-63.4520149230926,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000169","","","660133","Embarcación","LA MINA","66","Salta"
"Sitio edificado",-23.2415600000056,-64.1285199999992,"66056","General José de San Martín","GPS-EDUCACION","66056000175","","","660133","Embarcación","LA QUENA","66","Salta"
"Sitio edificado",-22.2925643920898,-63.5585098266602,"66056","General José de San Martín","IGN","66056000177","","","660126","Aguaray","LA REPRESA","66","Salta"
"Sitio edificado",-22.9493656158447,-63.4836082458496,"66056","General José de San Martín","IGN","66056000179","","","660140","General Ballivián","LA SALVACION","66","Salta"
"Sitio edificado",-23.2260723114042,-63.8870544433585,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000180","","","660133","Embarcación","LA SOLEDAD","66","Salta"
"Sitio edificado",-22.9347534179688,-63.6691513061523,"66056","General José de San Martín","IGN","66056000190","","","660140","General Ballivián","LAS CANTORAS","66","Salta"
"Sitio edificado",-23.0330104827906,-63.2410507202097,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000191","","","660140","General Ballivián","LAS CATAS","66","Salta"
"Sitio edificado",-23.0181522369385,-63.6291999816895,"66056","General José de San Martín","IGN","66056000199","","","660140","General Ballivián","LAS PALMAS","66","Salta"
"Sitio edificado",-23.2338771820096,-63.8350868225087,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000202","","","660133","Embarcación","LAS PAVAS","66","Salta"
"Sitio edificado",-23.22661679,-63.44296232,"66056","General José de San Martín","GPS-EDUCACION","66056000205","","","660133","Embarcación","LAS YANAS","66","Salta"
"Sitio edificado",-22.8305549621582,-63.505931854248,"66056","General José de San Martín","IGN","66056000209","","","660140","General Ballivián","LOS DESMONTES","66","Salta"
"Sitio edificado",-23.3370246887234,-63.661933898924,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000223","","","660133","Embarcación","LUNA MUERTA","66","Salta"
"Sitio edificado",-22.052397526,-63.8858228552,"66056","General José de San Martín","GPS-EDUCACION","66056000224","","","660126","Aguaray","MACUETA","66","Salta"
"Sitio edificado",-22.331416,-64.094482,"66056","General José de San Martín","GPS-EDUCACION","66056000226","","","660147","General Mosconi","MADREJONES","66","Salta"
"Sitio edificado",-23.42706381,-63.38566312,"66056","General José de San Martín","GPS-EDUCACION","66056000229","","","660133","Embarcación","MEDIA LUNA","66","Salta"
"Sitio edificado",-22.5148356277017,-63.7936172545847,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000233","","","660161","Tartagal","MISION CHERENTA","66","Salta"
"Sitio edificado",-23.2994594573975,-63.6799087524414,"66056","General José de San Martín","IGN","66056000238","","","660133","Embarcación","MONTE CARMELO","66","Salta"
"Sitio edificado",-23.40688764,-63.44949433,"66056","General José de San Martín","GPS-EDUCACION","66056000239","","","660133","Embarcación","MONTE SECO","66","Salta"
"Sitio edificado",-23.0537147521999,-63.4521026611298,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000242","","","660140","General Ballivián","MONTEVIDEO","66","Salta"
"Sitio edificado",-22.5377025604248,-63.7157287597656,"66056","General José de San Martín","IGN","66056000247","","","660161","Tartagal","PALO BLANCO","66","Salta"
"Sitio edificado",-23.3415374755886,-63.5603523254371,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000248","","","660133","Embarcación","PALO SANTO","66","Salta"
"Sitio edificado",-22.1016578674316,-63.6807861328125,"66056","General José de San Martín","IGN","66056000254","","","660154","Profesor Salvador Mazza","PLAYA ANCHA","66","Salta"
"Sitio edificado",-22.7357501983643,-64.0211715698242,"66056","General José de San Martín","IGN","66056000256","","","660147","General Mosconi","POCOY","66","Salta"
"Sitio edificado",-23.2181663513211,-63.6251449584942,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000258","","","660133","Embarcación","POMPEYA","66","Salta"
"Sitio edificado",-23.4354705810573,-63.3684387206992,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000260","","","660133","Embarcación","POZO BRAVO","66","Salta"
"Sitio edificado",-23.4977703094508,-63.370704650875,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000263","","","660133","Embarcación","POZO DEL MACHO","66","Salta"
"Sitio edificado",-22.8591194152832,-64.1361541748047,"66056","General José de San Martín","IGN","66056000297","","","660140","General Ballivián","RIO SECO","66","Salta"
"Sitio edificado",-23.2542610168485,-63.8010406494129,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000300","","","660133","Embarcación","ROSARIO","66","Salta"
"Sitio edificado",-23.4639034271267,-63.4732666015595,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000309","","","660133","Embarcación","SAN ESTEBAN","66","Salta"
"Sitio edificado",-22.0778465270996,-63.8935050964355,"66056","General José de San Martín","IGN","66056000310","","","660126","Aguaray","SAN FRANCISCO","66","Salta"
"Sitio edificado",-22.9203186035156,-63.6790084838867,"66056","General José de San Martín","IGN","66056000312","","","660140","General Ballivián","SAN JOSE","66","Salta"
"Sitio edificado",-23.3852958679226,-63.5972099304178,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000314","","","660133","Embarcación","SAN MARTIN","66","Salta"
"Sitio edificado",-22.6762447357178,-63.1607627868652,"66056","General José de San Martín","IGN","66056000317","","","660161","Tartagal","SAN RAMON","66","Salta"
"Sitio edificado",-22.5722274780273,-64.2227325439453,"66056","General José de San Martín","IGN","66056000318","","","660147","General Mosconi","SAN TELMO","66","Salta"
"Sitio edificado",-23.4319381713894,-63.4389648437467,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000320","","","660133","Embarcación","SANTA FE","66","Salta"
"Sitio edificado",-23.2431507110622,-63.3850250244104,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000324","","","660133","Embarcación","SANTILLAN","66","Salta"
"Sitio edificado",-22.0164500126702,-63.6634123733244,"66056","General José de San Martín","GPS-EDUCACION","66056000325","","","660154","Profesor Salvador Mazza","SAUZAL","66","Salta"
"Sitio edificado",-23.0498332977295,-63.9090881347656,"66056","General José de San Martín","IGN","66056000328","","","660133","Embarcación","SENDA HACHADA","66","Salta"
"Sitio edificado",-23.277311325076,-63.6184844970683,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000331","","","660133","Embarcación","TABACO CIMARRON","66","Salta"
"Sitio edificado",-23.1976985931421,-63.2409934997507,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000333","","","660133","Embarcación","TARTAGALITO","66","Salta"
"Sitio edificado",-22.24919267,-63.59426958,"66056","General José de San Martín","GPS-EDUCACION","66056000334","","","660126","Aguaray","TIMBOIRENDA","66","Salta"
"Sitio edificado",-22.47119752,-63.65398972,"66056","General José de San Martín","GPS-EDUCACION","66056000336","","","660161","Tartagal","TONONO","66","Salta"
"Sitio edificado",-22.5207748413086,-63.6027488708496,"66056","General José de San Martín","IGN","66056000341","","","660161","Tartagal","TRES POZOS","66","Salta"
"Sitio edificado",-23.2202873230008,-63.6870460510238,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000342","","","660133","Embarcación","TUCUMANCITO","66","Salta"
"Sitio edificado",-22.0538677482,-63.6849368215,"66056","General José de San Martín","GPS-EDUCACION","66056000345","","","660154","Profesor Salvador Mazza","TUYUNTI","66","Salta"
"Sitio edificado",-23.3974399566677,-63.5038909912082,"66056","General José de San Martín","APROXIMADA-EDUCACION","66056000350","","","660133","Embarcación","VILLA NUEVA","66","Salta"
"Sitio edificado",-22.4342400000054,-63.7838999999977,"66056","General José de San Martín","GPS-EDUCACION","66056000355","","","660161","Tartagal","YARIGUARENDA","66","Salta"
"Sitio edificado",-22.0857334136963,-63.6773338317871,"66056","General José de San Martín","IGN","66056000356","","","660154","Profesor Salvador Mazza","YERBA BUENA","66","Salta"
"Sitio edificado",-22.4696200000055,-63.7899199999978,"66056","General José de San Martín","GPS-EDUCACION","66056000358","","","660161","Tartagal","ZANJA HONDA","66","Salta"
"Localidad simple",-22.2388143093458,-63.7283889210813,"66056","General José de San Martín","INDEC","66056010000","66056010","Aguaray","660126","Aguaray","AGUARAY","66","Salta"
"Localidad simple",-22.5800471662206,-63.8523231844895,"66056","General José de San Martín","INDEC","66056020000","66056020","Campamento Vespucio","660147","General Mosconi","CAMPAMENTO VESPUCIO","66","Salta"
"Localidad simple",-23.1062412034464,-63.9953139246427,"66056","General José de San Martín","INDEC","66056030000","66056030","Campichuelo","660133","Embarcación","CAMPICHUELO","66","Salta"
"Localidad simple",-22.1925191184959,-63.6556166497527,"66056","General José de San Martín","INDEC","66056040000","66056040","Campo Durán","660154","Profesor Salvador Mazza","CAMPO DURAN","66","Salta"
"Localidad simple",-22.1673388747523,-63.7086209918975,"66056","General José de San Martín","INDEC","66056050000","66056050","Capiazuti","660126","Aguaray","CAPIAZUTI","66","Salta"
"Localidad simple",-23.2595016179972,-63.8026685275306,"66056","General José de San Martín","INDEC","66056060000","66056060","Carboncito","660133","Embarcación","CARBONCITO","66","Salta"
"Localidad simple",-22.736606161274,-63.8212340428559,"66056","General José de San Martín","INDEC","66056070000","66056070","Coronel Cornejo","660147","General Mosconi","CORONEL CORNEJO","66","Salta"
"Localidad simple con entidad",-23.2042135269827,-64.0900817936338,"66056","General José de San Martín","INDEC","66056090000","66056090","Embarcación","660133","Embarcación","EMBARCACION","66","Salta"
"Entidad",-23.2350868335657,-64.0122926146674,"66056","General José de San Martín","INDEC","66056090001","66056090","Embarcación","660133","Embarcación","EMBARCACION","66","Salta"
"Entidad",-23.2644560588445,-64.0052653883187,"66056","General José de San Martín","INDEC","66056090002","66056090","Embarcación","660133","Embarcación","MISION TIERRAS FISCALES","66","Salta"
"Localidad simple",-22.9276105225425,-63.8522934424036,"66056","General José de San Martín","INDEC","66056100000","66056100","General Ballivián","660140","General Ballivián","GENERAL BALLIVIAN","66","Salta"
"Localidad simple con entidad",-22.5872984531874,-63.8075098662841,"66056","General José de San Martín","INDEC","66056110000","66056110","General Mosconi","660147","General Mosconi","GENERAL MOSCONI","66","Salta"
"Entidad",-22.5888626468449,-63.8118898123133,"66056","General José de San Martín","INDEC","66056110001","66056110","General Mosconi","660147","General Mosconi","GENERAL MOSCONI","66","Salta"
"Localidad simple",-23.2581867482105,-63.3390555232417,"66056","General José de San Martín","INDEC","66056080000","66056080","Dragones","660133","Embarcación","DRAGONES","66","Salta"
"Entidad",-22.4497652091167,-63.8856192155364,"66056","General José de San Martín","INDEC","66056110002","66056110","General Mosconi","660147","General Mosconi","RECAREDO","66","Salta"
"Localidad simple",-23.2174884897188,-63.5643624737058,"66056","General José de San Martín","INDEC","66056120000","66056120","Hickman","660133","Embarcación","HICKMAN","66","Salta"
"Localidad simple",-23.2761412353834,-63.7361800240654,"66056","General José de San Martín","INDEC","66056130000","66056130","Misión Chaqueña","660133","Embarcación","MISION CHAQUEÑA","66","Salta"
"Entidad",-22.5413249097327,-63.7927888759365,"66056","General José de San Martín","INDEC","66056140001","66056140","Misión El Cruce - El Milagro - El Jardín de San Martín","660161","Tartagal","BARRIO EL MILAGRO","66","Salta"
"Entidad",-22.4497652091167,-63.8856192155364,"66056","General José de San Martín","INDEC","66056140002","66056140","Misión El Cruce - El Milagro - El Jardín de San Martín","660147","General Mosconi","BARRIO EL JARDIN DE SAN MARTIN","66","Salta"
"Entidad",-22.5413249097327,-63.7927888759365,"66056","General José de San Martín","INDEC","66056140003","66056140","Misión El Cruce - El Milagro - El Jardín de San Martín","660161","Tartagal","MISION EL CRUCE","66","Salta"
"Localidad simple",-22.5060228278102,-63.7399721901134,"66056","General José de San Martín","INDEC","66056150000","66056150","Misión Kilómetro 6","660161","Tartagal","MISION KILOMETRO 6","66","Salta"
"Localidad simple",-22.4452723425454,-63.43543212618,"66056","General José de San Martín","INDEC","66056170000","66056170","Pacará","660161","Tartagal","PACARA","66","Salta"
"Localidad simple",-23.215724803759,-63.8426467906727,"66056","General José de San Martín","INDEC","66056180000","66056180","Padre Lozano","660133","Embarcación","PADRE LOZANO","66","Salta"
"Localidad simple",-22.3335490812005,-63.7596847135861,"66056","General José de San Martín","INDEC","66056190000","66056190","Piquirenda","660126","Aguaray","PIQUIRENDA","66","Salta"
"Localidad simple",-22.0542634419098,-63.6872829649674,"66056","General José de San Martín","INDEC","66056200000","66056200","Profesor Salvador Mazza","660154","Profesor Salvador Mazza","PROFESOR SALVADOR MAZZA","66","Salta"
"Componente de localidad compuesta",-22.5098645099451,-63.7970472996098,"66056","General José de San Martín","INDEC","66056220000","66056220","Tartagal","660161","Tartagal","TARTAGAL","66","Salta"
"Localidad simple",-22.13833247169,-63.7061819675909,"66056","General José de San Martín","INDEC","66056230000","66056230","Tobantirenda","660126","Aguaray","TOBANTIRENDA","66","Salta"
"Localidad simple",-22.4076174158757,-63.7681399387898,"66056","General José de San Martín","INDEC","66056240000","66056240","Tranquitas","660161","Tartagal","TRANQUITAS","66","Salta"
"Localidad simple",-22.3765769868638,-63.7654304903786,"66056","General José de San Martín","INDEC","66056250000","66056250","Yacuy","660161","Tartagal","YACUY","66","Salta"
"Sitio edificado",-25.7724100000053,-65.34234,"66063","Guachipas","GPS-EDUCACION","66063000002","","","660168","Guachipas","ACOSTA","66","Salta"
"Sitio edificado",-25.6248626642,-65.6126356695,"66063","Guachipas","GPS-EDUCACION","66063000003","","","660168","Guachipas","ALEMANIA","66","Salta"
"Sitio edificado",-25.7429790496826,-65.4280853271484,"66063","Guachipas","IGN","66063000008","","","660168","Guachipas","CARAHUASI","66","Salta"
"Sitio edificado",-25.9826068878174,-65.5173797607422,"66063","Guachipas","IGN","66063000012","","","660168","Guachipas","CINCO DURAZNOS","66","Salta"
"Sitio edificado",-25.5017807344,-65.4915512119,"66063","Guachipas","GPS-EDUCACION","66063000014","","","660168","Guachipas","COROPAMPA","66","Salta"
"Sitio edificado",-25.3723983764676,-65.3863067626953,"66063","Guachipas","APROXIMADA-EDUCACION","66063000027","","","660168","Guachipas","EL GALPON","66","Salta"
"Sitio edificado",-25.9381866455078,-65.6980056762695,"66063","Guachipas","IGN","66063000035","","","660168","Guachipas","EL SAPO","66","Salta"
"Sitio edificado",-25.5163909208,-65.2413562177,"66063","Guachipas","GPS-EDUCACION","66063000049","","","660168","Guachipas","LA BODEGUITA","66","Salta"
"Sitio edificado",-25.5277462005615,-65.4800415039062,"66063","Guachipas","IGN","66063000054","","","660168","Guachipas","LA COSTA","66","Salta"
"Sitio edificado",-25.5434875488281,-65.4726867675781,"66063","Guachipas","IGN","66063000055","","","660168","Guachipas","LA FLORIDA","66","Salta"
"Sitio edificado",-25.7066325684,-65.5485294449,"66063","Guachipas","GPS-EDUCACION","66063000069","","","660168","Guachipas","LAS JUNTAS","66","Salta"
"Sitio edificado",-25.9020080566406,-65.7190017700195,"66063","Guachipas","IGN","66063000075","","","660056","Cafayate","LOS CASTILLOS","66","Salta"
"Sitio edificado",-25.9583126809,-65.4967507864,"66063","Guachipas","GPS-EDUCACION","66063000078","","","660168","Guachipas","LOS SAUCES","66","Salta"
"Sitio edificado",-25.8655117082,-65.5044648864,"66063","Guachipas","GPS-EDUCACION","66063000085","","","660168","Guachipas","PAMPA GRANDE","66","Salta"
"Sitio edificado",-25.9255180358887,-65.7127685546875,"66063","Guachipas","IGN","66063000103","","","660168","Guachipas","SANTA BARBARA","66","Salta"
"Sitio edificado",-25.5303401947021,-65.4424819946289,"66063","Guachipas","IGN","66063000104","","","660168","Guachipas","SANTA CLARA","66","Salta"
"Sitio edificado",-25.7637233734158,-65.3149719238281,"66063","Guachipas","APROXIMADA-EDUCACION","66063000106","","","660168","Guachipas","SANTA ROSA","66","Salta"
"Sitio edificado",-25.4498800000054,-65.46138,"66063","Guachipas","GPS-EDUCACION","66063000109","","","660168","Guachipas","SAUCE REDONDO","66","Salta"
